index,residence space,building space,exchange rate,unit price of residence space,unit price of building space,total_cost
3502,2600,7200,7.700470019,34.45829728,0.028908383,691499.9998705587
3503,2620,51354,7.836737801,16.74327918,0.872716229,695000.00003341
3504,2500,4080,7.274794658,36.92664849,0.7889023,695000.000062153
3505,2375,4094,7.918618197,36.66124975,0.694726226,712000.00004704
3506,1860,6000,6.572611216,56.39641846,0.901482847,725000.0001004542
3507,2840,12866,7.767669896,29.68964417,0.741183613,729032.0000519265
3508,3290,5029,6.207104647,35.90649665,0.2127144,739900.0000623894
3509,2500,8866,6.502108001,46.48718409,0.90789885,808000.0000745499
3510,2880,9750,6.094478865,45.8528818,0.255559986,819999.9999056091
3511,3990,6637,6.977714246,29.36345545,0.161725678,824999.9999472862
3512,4350,112750,7.078004432,26.96624735,0.02471991,849999.9999897627
3513,3840,8279,6.398904056,34.40053042,0.560952902,874999.9999298789
3514,4080,10666,7.591140719,28.55348681,0.440247564,920000.0000634578
3515,5190,12637,6.386035897,26.69555999,0.498325131,925000.0000915073
3516,2550,5055,7.999256163,44.77860963,0.966986517,952499.9998713506
3517,3770,8501,6.012744109,44.1182964,0.389801766,1020000.0000457976
3518,4570,16015,6.92175423,30.89832397,0.745240644,1060000.000069707
3519,3890,7216,7.486633577,35.59425844,0.803135837,1080000.0001525488
3520,3350,4000,6.556158043,50.37796761,0.135070582,1110000.0000767962
3521,3340,10422,6.621018939,49.72155161,0.73107808,1149999.9999811647
3522,3400,3850,7.636634014,45.19925413,0.830632187,1198000.0000360138
3523,4270,5800,6.829884702,46.00427187,0.385588967,1356924.9997920145
3524,1050,6600,7.79694671,20.24237055,0.050781623,168333.33330084142
3525,1780,6000,6.958737099,12.51239117,0.479364177,175000.0000192737
3526,1590,6700,7.570267269,15.01079265,0.085156747,185000.00006674055
3527,1110,7231,7.608059494,23.15054908,0.499780477,223000.0000275144
3528,2470,7410,6.040574941,14.08487929,0.778596664,244999.99994686525
3529,1920,7738,6.316513731,20.60112313,0.00318406,249999.99996346055
3530,1200,24805,7.859038018,25.41350982,0.052985175,249999.9999949007
3531,1310,7128,6.394055334,25.17673144,0.924029842,252999.99999959784
3532,2430,8960,6.071485228,14.71347091,0.697084124,254999.99993228706
3533,1680,3179,6.566920124,21.57912756,0.810963899,255000.00005003953
3534,2050,5787,6.381576277,18.37222089,0.423782251,256000.0000460048
3535,1620,7992,7.227537924,18.75822409,0.698848816,260000.00003142565
3536,1870,7800,7.280280129,17.02841122,0.531345799,262000.0000127516
3537,1940,8170,6.571138649,20.60590811,0.043133958,265000.0000230951
3538,800,2119,7.587668859,41.639739,0.764457808,265050.00000506215
3539,1954,4805,7.385611456,17.47782139,0.471737662,268971.875007886
3540,1450,4050,6.009115296,28.90551623,0.930272288,274500.0000017066
3541,1520,7199,6.734657008,26.23292629,0.138440107,275249.999974823
3542,1010,11919,7.600870117,32.61076461,0.54805715,300000.0000366338
3543,2160,12960,6.071476916,18.55082937,0.784344343,305000.0000544843
3544,1580,7424,7.534089433,21.16976347,0.947526434,304999.99997655087
3545,2242,4500,7.094485337,18.59410634,0.439314355,309779.9999696297
3546,700,3000,7.671515192,55.34211445,0.556582347,310000.00002423296
3547,1530,3503,7.995122727,24.35635507,0.716250493,318000.00000318594
3548,2120,4558,7.254312597,19.43679684,0.938411628,329949.9999817271
3549,2105,6093,6.593989975,23.35619049,0.144557854,329999.9999679808
3550,2390,34041,6.628737242,12.07505032,0.658761705,339949.9999593514
3551,2450,6994,6.162636031,21.81033216,0.364201213,345000.00008963776
3552,1730,7416,6.444138234,30.57258897,0.296419301,354999.99993217195
3553,2400,7700,7.806756852,20.41973303,0.106658559,389000.000054604
3554,3002,6042,6.946000502,18.5897568,0.163658364,394499.9999710035
3555,1900,7984,7.032262575,31.62205244,0.222427212,435000.0000490847
3556,1660,15050,6.020785329,38.52776995,0.749718012,452999.9999163446
3557,2620,6178,7.63032417,23.02231967,0.312906627,475000.0000914856
3558,2100,13468,7.502551691,24.96605661,0.808069065,474999.99999566557
3559,2040,7260,6.011908183,38.10393497,0.176009462,475000.0000219637
3560,1850,5444,6.400075188,39.26864922,0.288551987,474999.9999688759
3561,2160,7737,7.347077085,29.27055145,0.272419838,479999.99994169024
3562,1470,10052,7.448316186,40.51209937,0.486600625,480000.0000248648
3563,1550,5511,7.173689492,42.41893778,0.236492774,481015.0000177741
3564,1540,1870,6.756121448,46.51817151,0.079395538,484998.00006878265
3565,3700,10375,7.444845955,15.13718814,0.932571418,488999.99985471735
3566,1540,3000,7.253743443,44.3599178,0.758081546,512030.99995627464
3567,2570,13054,6.009064677,29.2953724,0.84881321,519000.00002154504
3568,2330,12141,6.083473137,37.02378238,0.138190551,535000.000032278
3569,2160,5005,6.103941017,41.20033945,0.222374976,549999.9999721547
3570,1660,4800,6.469321054,50.69347275,0.199861292,550607.1428810705
3571,1840,9900,6.783461377,39.03489076,0.964665285,551999.9998946575
3572,2280,2502,6.934398629,35.50830905,0.351495834,567500.0000732273
3573,2680,8625,7.727877181,26.22030041,0.47948282,575000.0000241185
3574,1900,3960,6.762532837,44.08807285,0.504884617,579999.9999529094
3575,1490,1036,7.32836388,52.78904425,0.998735606,583999.9999272631
3576,2500,3080,7.309813005,32.53558209,0.238846665,599950.0000475127
3577,2190,9072,6.645178945,37.13601302,0.988001956,600000.0000355877
3578,2940,48788,6.059320732,22.60516035,0.684328193,605000.0000612392
3579,2080,12134,7.450503083,36.43663496,0.446214729,604999.9999093639
3580,1820,1641,7.246650113,46.5993218,0.87506489,625000.0000564472
3581,2190,9880,6.906603659,38.26696027,0.750243459,630000.000009315
3582,2270,11472,6.535096104,42.37385442,0.218724757,645000.000004308
3583,2090,10800,7.723983443,38.12846051,0.521313727,659000.0000007389
3584,2950,5500,7.839193087,26.80353959,0.942850735,660499.9999714902
3585,2900,10300,7.098818893,31.18894722,0.450319757,675000.0000650283
3586,1760,4000,7.73178641,50.27618494,0.188975948,689999.9999659531
3587,2490,23891,6.8665001,38.31118078,0.27413588,699999.9999231362
3588,3550,12327,7.112703502,26.05120477,0.70946339,719999.9998247338
3589,2430,4748,6.432751569,44.6396863,0.825430856,723000.0000473608
3590,2670,6517,6.693907878,40.68312231,0.111896049,732000.0000867142
3591,2890,7798,7.682200251,33.71923202,0.774223732,795000.0000203286
3592,3760,9792,7.001378175,30.04538705,0.875903058,851000.0000866797
3593,1880,3720,7.838663717,58.17950437,0.090083118,859999.9998780651
3594,3850,62726,6.224781881,26.89046083,0.692931609,914999.9998391906
3595,3390,3979,7.682191948,39.73143515,0.653600889,1054690.0000497557
3596,3280,10302,7.889384109,40.79656449,0.237460738,1074999.9999512734
3597,3830,4800,7.055694968,47.26622661,0.326076933,1288333.3328635246
3598,4660,5500,7.98765332,56.63198861,0.899520438,2147499.9997406197
3599,660,5240,6.196108058,22.19118603,0.284919954,100000.00001266903
3600,2080,7200,6.804723251,12.90666772,0.312717673,197999.99999593187
3601,1200,6000,7.380569536,23.38261656,0.291476311,220000.0000342397
3602,1570,8750,7.341742551,19.31497943,0.270316487,239999.99995397704
3603,1770,8868,7.80152998,13.27492008,0.963958936,250000.0000147451
3604,920,1598,7.202703814,37.53988895,0.542349067,254999.99996197093
3605,2060,11385,7.361126243,14.43902028,0.543488786,264499.99998110166
3606,1020,8610,6.14968559,33.99185403,0.977925991,265000.00000201416
3607,1740,10875,6.027434957,21.60522335,0.61649302,266999.99997103645
3608,1890,6962,7.415560724,17.29383641,0.738367473,280500.0000460983
3609,2270,6300,6.99020395,17.51519593,0.160610768,285000.0000858281
3610,870,4600,6.477694367,49.22083705,0.353424322,287919.7826440835
3611,1520,3593,6.482804012,28.16867449,0.447769449,287999.99999314966
3612,1440,11250,7.386823483,26.41656978,0.108376343,290000.0000064286
3613,1190,6200,7.655415683,31.01970828,0.281524801,295950.00002178724
3614,2600,11325,6.880054068,15.38741249,0.380506819,304900.0000355056
3615,1830,7969,7.132202177,22.7455677,0.274936663,312499.99997591256
3616,2790,6695,6.802947041,16.79210311,0.467269945,339999.99993596016
3617,1390,4814,7.170425896,32.89526779,0.380562462,341000.0000293997
3618,2300,6448,7.23090748,19.34938508,0.433216866,341999.99995260197
3619,2040,5523,7.841304577,20.15062385,0.523358346,344999.9999567121
3620,860,5040,7.893501069,52.88228424,0.276833229,370000.00005525054
3621,2640,35070,7.490015125,13.32354471,0.500790365,394999.99989602703
3622,1840,10453,7.476997067,28.64849397,0.011046247,394999.99999615125
3623,1410,1005,6.678635769,41.96494566,0.703407594,399899.9999849764
3624,2230,7200,7.532148947,20.91145924,0.89904726,399999.9999829307
3625,1350,1252,6.766054116,43.5064532,0.956726707,405499.9999792471
3626,1700,9000,6.907571592,30.27216172,0.876942513,410000.00006889616
3627,1400,1022,6.395412954,46.76278821,0.964751193,424999.9999639448
3628,1810,5080,7.647356961,29.2539228,0.645467866,429999.9999366944
3629,1930,1348,6.434125043,35.16557905,0.381487276,439989.99999225757
3630,2250,5692,6.926074238,27.017015,0.629421885,445838.0000759206
3631,1530,8000,6.543520111,44.0551627,0.629209497,473999.9999560789
3632,3316,11447,6.382925244,20.46209414,0.787018999,490600.00003348984
3633,1930,3521,6.228766144,41.15053319,0.65239983,508999.9999994774
3634,2740,9629,6.146783999,29.30340292,0.362688352,515000.00007193827
3635,2590,6160,6.04712141,31.09181137,0.886803508,519995.00000191963
3636,2020,4350,6.812701161,38.62314277,0.783208586,554729.0000607995
3637,2950,10254,6.997650063,24.18660771,0.775765737,554950.0000707759
3638,2230,8624,6.712486668,35.80254908,0.502296487,565000.0001029372
3639,1530,6743,6.370039533,55.00448135,0.906044686,575000.0000372331
3640,2190,4900,7.755853901,34.53598418,0.036713697,588000.0000473249
3641,3000,13899,7.169201552,26.50270672,0.300971872,600000.000084388
3642,2800,10786,6.939939346,27.47490916,0.950010083,604999.999951741
3643,2610,6405,7.719332081,29.8213619,0.084449945,604999.999923751
3644,2300,13418,7.098879409,35.41779394,0.332995159,609999.9999229907
3645,2360,10000,6.488968296,38.73342416,0.613929509,633000.0000314331
3646,1980,10115,6.001807778,53.23432031,0.121659303,639999.9999538217
3647,2080,2250,6.772284501,50.70869548,0.045904624,715000.0000681649
3648,3150,4203,7.96393609,31.44582999,0.780862848,814999.9999175655
3649,4930,25714,6.071428998,23.41077803,0.860008805,834999.9999855385
3650,3230,5000,6.280778645,40.56535297,0.861489731,850000.0001213464
3651,2470,8800,7.240592615,45.2412106,0.641808604,849999.9999667483
3652,2490,9525,6.832765241,53.18776572,0.539094604,939999.9999306907
3653,2520,54160,7.277725439,52.2371973,0.043070383,975000.0002206849
3654,2980,16263,6.253163976,49.16246587,0.942871759,1011999.9999573805
3655,3620,4000,6.353238445,44.06686601,0.059747,1015000.0001226262
3656,4370,10860,6.9260645,32.70357371,0.467502237,1025000.0001456534
3657,4110,43560,7.025956223,32.35114317,0.352351441,1042031.0000596814
3658,5070,60123,6.915028133,25.30994205,0.511491815,1099999.9999013613
3659,3160,8281,6.545373723,52.37396321,0.806781534,1126999.999874776
3660,2780,33503,6.63826007,52.90060194,0.736294475,1140000.0001169033
3661,3580,8921,6.823096351,46.33901532,0.297220578,1150000.0000570847
3662,3420,18129,7.494759575,45.63656277,0.185762945,1195000.000067391
3663,2320,7609,6.248443105,40.01150987,0.420188851,599999.9999996494
3664,1470,4950,6.847074318,45.25592345,0.117726707,459500.0000366572
3665,1540,1326,6.614395187,48.56734109,0.488544996,498999.9999553208
3666,3130,5700,6.189190599,33.39048577,0.684667019,671000.0000136752
3667,2110,12653,7.817348763,36.78621559,0.66448221,672499.9999636903
3668,1480,7700,6.555617199,39.65430787,0.203285073,395000.00000739185
3669,1990,4000,7.767808231,28.7722749,0.322804942,454789.9999896016
3670,1060,7700,7.829069218,15.4036824,0.707780385,170499.99997985884
3671,1190,27007,7.512909016,13.27468167,0.376141536,195000.00008949175
3672,1100,8560,6.38943616,27.67548273,0.100125052,199990.0000042863
3673,1180,7300,6.911594859,25.03887603,0.11378321,209950.00005574044
3674,960,9563,6.085079595,32.22258904,0.459964226,214999.99999269602
3675,1230,6000,6.776556087,25.89633605,0.335711144,229500.00001755037
3676,1390,6000,6.125210306,22.74059885,0.990049786,230000.00002843988
3677,1140,1201,6.741940431,29.38406723,0.513714293,230000.00003459453
3678,1500,6685,6.938818261,21.56021238,0.444022052,244999.9999973516
3679,1995,7102,7.933378717,16.26043399,0.153429196,266000.0000286088
3680,1560,7552,7.699153655,20.94264712,0.532702561,282508.88884899346
3681,1700,8640,7.835574747,20.18635475,0.204947136,282766.6667048539
3682,1940,7500,7.267053851,18.39173869,0.655225904,295000.0000861116
3683,1640,7222,7.566046553,23.19649578,0.131227696,294999.9999953366
3684,1520,4170,7.11265587,26.22697066,0.43591047,296475.0000128041
3685,2200,10800,7.128883326,14.97492546,0.846063989,299999.9999339916
3686,2090,5195,7.131850848,17.69947444,0.976499577,299999.9999516766
3687,930,5160,7.110502432,40.26629612,0.919274413,299999.99995311897
3688,2220,11646,7.819823715,14.9220824,0.669295525,320000.0000759502
3689,1120,10576,6.862839026,41.58861507,0.004603287,319999.9999529438
3690,2250,7904,7.195078889,19.30648733,0.271649421,328000.00003846694
3691,800,5192,7.851256686,51.54355839,0.299399384,335950.0000126061
3692,1450,3748,7.438649142,29.53031135,0.734748982,339000.0000079267
3693,2370,4200,6.066418877,23.51651094,0.54525053,351999.0000067177
3694,1800,22000,6.972663938,16.61534429,0.987389794,360000.0001132141
3695,1590,7920,7.305742522,31.55574667,0.111375048,373000.0000127435
3696,1260,1575,7.412094273,38.82407582,0.97761161,373999.99998005055
3697,1601,2491,7.248049786,32.46744,0.068883268,378000.0000574055
3698,1190,4440,6.284239084,50.68402233,0.124452927,382499.99998100643
3699,1920,9625,6.044964863,30.77643821,0.589494345,391499.99996716063
3700,1290,4650,6.93398653,44.70368246,0.192137472,406062.4999933747
3701,1450,19206,6.732676059,34.61001232,0.557769224,410000.00004915457
3702,1620,1075,7.659053102,34.42765938,0.377832629,430277.77779962897
3703,2220,17568,6.054871302,31.18414911,0.167604843,436999.9999875249
3704,1490,4800,7.647162193,37.39512695,0.310838742,437500.0000360903
3705,1650,3000,7.171292985,36.63972074,0.439512357,442999.9999676744
3706,1240,2500,7.831541716,44.54189962,0.635820461,444999.9999405737
3707,1990,12793,6.040237136,33.44134256,0.621598891,450000.0000176638
3708,1480,8394,6.396749405,43.0023314,0.79875861,449999.9999582849
3709,1740,4200,6.190201154,42.97575489,0.396567334,473200.0000625076
3710,2510,8050,6.308308769,28.67098248,0.414081128,475000.0000552782
3711,1680,9090,7.070301351,38.02311104,0.441230283,480000.0000268757
3712,2286,8269,6.195453487,32.45553238,0.416523211,480999.9999499458
3713,1880,10032,7.49479819,31.40064347,0.585252274,486445.8333508973
3714,1890,3330,7.027346846,36.22612362,0.245758804,486894.99996164
3715,1910,2091,6.698003867,38.01030302,0.609907172,494814.999939783
3716,1720,3012,7.491155003,38.12199657,0.390288044,499999.9999661576
3717,3030,9053,7.127625411,23.0312771,0.193723873,509899.99992720404
3718,1420,1237,7.275239517,49.32654925,0.046147864,510000.00006082037
3719,3000,8401,7.955821593,20.29448009,0.637705197,526999.9999455598
3720,1320,2500,7.693558422,50.43640353,0.925098553,530000.000051814
3721,2590,15229,6.254837054,30.89427136,0.396430362,538249.9999796915
3722,2040,10086,6.587072656,40.2416741,0.026300689,542499.9999600801
3723,1660,4704,6.186647631,53.33957729,0.034751527,548799.9999434282
3724,1580,5750,7.310814111,45.52098747,0.765587621,558000.0000180607
3725,1640,2808,6.531792101,52.84287841,0.214801832,569999.9999737503
3726,2400,6137,7.625115307,30.72788921,0.270777518,575000.0001067194
3727,1860,4777,7.040031539,43.19672431,0.664945757,588000.0000199288
3728,1830,1850,7.177660663,44.7790074,0.363169483,593000.0000234363
3729,2530,5650,6.05553017,39.81210407,0.630126999,631499.9999890486
3730,2690,18653,7.480913587,25.38706435,0.961143666,644999.9998949339
3731,2800,17788,7.303366881,28.09660574,0.696165886,665000.0000493802
3732,4050,36171,7.034979845,15.19074101,0.932124271,670000.0000319674
3733,2860,68519,6.39356303,21.34614256,0.638405851,669999.9999060261
3734,2330,3920,6.869498814,42.14207688,0.203382522,679999.9999468863
3735,2030,11070,6.714695855,47.60685271,0.485377962,685000.0000820238
3736,2350,18600,6.703310488,42.29759829,0.651220955,747499.9998436524
3737,2600,4800,7.04402291,42.36224139,0.1229897,779999.999931858
3738,2760,8476,6.585727139,44.34392652,0.268321603,821000.0000235136
3739,3595,5639,7.013964474,33.42711866,0.483377935,861989.999931245
3740,3990,9786,6.925164297,29.25895273,0.848964169,865999.999931949
3741,3040,36246,7.434022396,33.86566935,0.388398041,869999.999954162
3742,3540,38322,6.807390808,26.22806488,0.983244613,888550.0000367413
3743,3870,46609,7.147670663,38.20693071,0.654787043,1274999.9999668996
