number of rooms,security level of the community,residence space,noise level,view,aboveground space ,basement space,building year,total cost
3,2.0,2050,1.0,0,2050,0,1993,314500.0
4,2.5,1830,2.0,0,1830,0,2003,321000.0
4,1.75,2550,1.0,0,1300,1250,1978,328950.0
3,2.5,1680,1.0,0,1080,600,1959,330000.0001
2,2.5,1050,2.0,0,950,100,2007,332888.0
3,2.25,1460,3.0,0,1460,0,2006,337000.0
2,1.0,1080,1.0,0,1080,0,1955,345000.0
3,2.0,1270,1.0,0,1270,0,1963,349500.0
3,3.5,2080,2.0,0,2080,0,2004,357500.0
4,2.5,2590,2.0,0,2590,0,1991,368112.5
2,1.0,860,1.0,0,860,0,1952,370000.0
3,1.75,2530,1.0,0,1800,730,1977,375000.0
3,1.75,1040,1.0,0,1040,0,1967,382500.0
5,2.25,3740,1.5,0,2240,1500,1958,391999.9999
4,2.5,2701,2.0,0,2701,0,2014,399895.0
3,2.0,1240,1.0,0,1000,240,1984,401000.0
4,1.0,1580,1.5,2,1580,0,1928,406000.0
4,2.5,2530,2.0,0,2530,0,2014,417838.0
3,1.5,1300,1.0,0,1300,0,1964,425000.0001
3,2.5,1950,2.0,0,1950,0,2009,425000.0001
4,2.5,2300,2.0,0,2300,0,2001,431000.0001
4,1.5,1550,1.0,0,1180,370,1963,433000.0
3,2.5,2530,2.0,0,2530,0,1993,435000.0
4,2.5,2280,2.0,0,2280,0,1994,445000.0
3,1.75,1400,1.0,0,1400,0,1963,449999.9999
2,1.0,1250,1.0,0,850,400,1929,459500.0
3,2.5,1450,2.0,0,940,510,2008,460000.0
4,3.0,2890,1.0,0,1590,1300,1945,476000.0001
3,2.25,1640,2.0,0,1640,0,1994,478000.0
3,2.25,1710,2.0,0,1710,0,1989,481999.9999
3,2.25,2440,2.0,0,2090,350,1991,485000.0002
4,1.75,1430,2.0,0,1430,0,1900,485000.0
4,2.75,2910,2.0,0,2910,0,2013,499990.0
5,3.25,3130,2.0,0,2180,950,1975,500000.0
3,2.25,1600,2.0,0,1600,0,1983,502000.0
4,2.75,2200,1.0,0,1100,1100,1962,505000.0
3,1.75,1990,1.0,0,1190,800,1977,507500.0
3,1.75,1750,2.0,0,1750,0,1934,510000.0
3,2.5,2010,2.0,0,2010,0,1994,515000.0001
3,2.5,3660,2.0,2,3260,400,1989,530000.0001
4,1.75,1420,1.5,0,1420,0,1945,534999.9999
3,1.75,2050,1.0,0,1400,650,1984,540000.0
4,2.5,2180,1.0,0,1180,1000,1968,540000.0001
4,2.5,2440,2.0,0,2440,0,1994,548000.0
3,2.5,1530,1.5,0,1010,520,1928,558653.8462
4,1.0,1410,1.5,0,1410,0,1911,563000.0
3,2.5,2200,2.0,2,2200,0,1978,580000.0001
4,1.0,1630,1.5,0,1630,0,1921,581000.0
3,2.0,1410,1.0,0,910,500,1947,590000.0
5,2.25,2980,1.0,0,1580,1400,1960,600000.0
2,2.5,2510,2.0,0,2510,0,1990,600000.0
4,1.75,1700,1.0,0,1700,0,1957,615999.9999
4,3.0,2130,1.0,0,1440,690,1948,620000.0
3,2.5,2390,2.0,0,2220,170,2008,629799.9999
4,2.5,3350,2.0,0,3350,0,2004,650000.0001
3,2.0,2570,1.0,0,1970,600,1983,660000.0
4,2.5,1820,2.0,0,1820,0,1987,673476.8182
4,2.5,2600,2.0,0,2600,0,1962,691499.9999
3,2.5,2620,2.0,0,2620,0,1998,695000.0
3,2.0,2500,1.5,0,1680,820,1922,695000.0001
3,2.5,2375,2.0,0,2375,0,2002,712000.0
3,1.75,1860,2.0,2,1860,0,1959,725000.0001
4,2.5,2840,1.0,0,1780,1060,1977,729032.0001
5,2.5,3290,2.0,0,3290,0,2004,739900.0001
4,2.25,2500,2.0,0,2500,0,1987,808000.0001
3,2.25,2880,2.0,0,2880,0,1989,819999.9999
4,2.75,3990,2.0,0,3990,0,2003,824999.9999
4,3.25,4350,1.0,0,2200,2150,2006,850000.0
5,3.5,3840,2.0,0,3840,0,2001,874999.9999
4,3.5,4080,2.0,0,4080,0,2005,920000.0001
5,5.5,5190,2.0,2,5190,0,2001,925000.0001
4,1.5,2550,2.0,0,2550,0,1910,952499.9999
4,3.5,3770,2.0,0,3770,0,2008,1020000.0
4,2.5,4570,2.0,2,4570,0,1990,1060000.0
3,2.75,3890,2.0,1,3260,630,1967,1080000.0
5,3.25,3350,2.0,0,2510,840,1997,1110000.0
4,2.5,3340,2.0,0,3340,0,1996,1150000.0
4,3.5,3400,2.5,0,2790,610,2008,1198000.0
4,3.5,4270,2.0,3,3170,1100,1937,1356925.0
2,1.0,1050,1.5,0,1050,0,1964,168333.3333
4,2.5,1780,2.0,0,1780,0,1991,175000.0
5,1.0,1590,1.5,0,1090,500,1942,185000.0001
3,2.0,1110,1.0,0,1110,0,1991,223000.0
3,3.0,2470,2.0,0,1860,610,1977,244999.9999
3,2.25,1920,1.0,0,1520,400,1965,250000.0
3,1.75,1200,1.0,0,1200,0,1984,250000.0
2,1.0,1310,1.0,0,940,370,1980,253000.0
4,2.0,2430,1.0,0,1430,1000,1960,254999.9999
4,2.25,1680,2.0,0,1680,0,2002,255000.0001
4,2.5,2050,2.0,0,2050,0,2002,256000.0
4,2.0,1620,2.0,0,1620,0,1975,260000.0
5,1.0,1870,1.0,0,1580,290,1962,262000.0
4,3.0,1940,1.0,0,1940,0,1948,265000.0
2,1.5,800,2.0,0,800,0,2008,265050.0
4,2.5,1954,2.0,0,1954,0,2005,268971.875
3,2.25,1450,2.0,0,1450,0,2010,274500.0
3,2.25,1520,2.0,0,1520,0,1992,275250.0
2,1.0,1010,1.0,0,1010,0,1947,300000.0
2,1.0,2160,1.0,0,1360,800,1968,305000.0001
3,1.0,1580,1.0,0,1010,570,1962,305000.0
3,2.5,2242,2.0,0,2242,0,2014,309780.0
2,1.0,700,1.0,0,700,0,1918,310000.0
2,1.75,1530,1.0,1,830,700,1916,318000.0
4,2.5,2120,2.0,0,2120,0,2002,329950.0
4,2.5,2105,2.0,0,2105,0,2003,330000.0
3,2.5,2390,1.0,0,1840,550,1984,339950.0
5,2.5,2450,2.0,0,2450,0,2002,345000.0001
3,1.75,1730,1.5,0,1730,0,1954,354999.9999
4,1.75,2400,1.5,0,1500,900,1927,389000.0001
4,2.5,3002,2.0,0,3002,0,2004,394500.0
3,2.5,1900,2.0,0,1900,0,1993,435000.0
3,2.0,1660,1.0,0,1260,400,1983,452999.9999
4,2.75,2620,2.0,0,2620,0,2013,475000.0001
4,2.0,2100,1.0,0,1050,1050,1962,475000.0
4,2.5,2040,2.0,0,2040,0,1963,475000.0
4,2.5,1850,2.0,0,1850,0,1981,475000.0
5,2.5,2160,2.0,0,2160,0,1998,479999.9999
3,2.0,1470,1.0,0,1470,0,1956,480000.0
3,2.25,1550,2.0,0,1550,0,1987,481015.0
4,2.5,1540,2.0,0,1540,0,2014,484998.0001
3,3.0,3700,2.0,0,3700,0,1982,488999.9999
3,1.75,1540,1.0,2,770,770,1920,512031.0
5,2.25,2570,1.0,1,1470,1100,1950,519000.0
3,1.75,2330,1.0,0,1390,940,1983,535000.0
4,2.75,2160,1.0,0,1430,730,1987,550000.0
4,2.0,1660,1.5,0,1660,0,1922,550607.1429
3,2.5,1840,1.0,0,1840,0,1978,551999.9999
3,2.5,2280,2.0,0,1880,400,2006,567500.0001
3,1.75,2680,1.0,0,1590,1090,1974,575000.0
3,2.25,1900,1.5,0,1200,700,1905,580000.0
3,1.75,1490,2.0,0,1090,400,2008,583999.9999
4,3.5,2500,2.0,0,1810,690,2008,599950.0
5,2.0,2190,1.0,0,1110,1080,1965,600000.0
4,2.25,2940,1.0,0,1520,1420,1961,605000.0001
3,2.25,2080,1.0,0,1530,550,1973,604999.9999
3,3.0,1820,3.0,0,1540,280,2006,625000.0001
4,2.5,2190,1.0,0,1410,780,1979,630000.0
3,1.75,2270,1.0,0,1370,900,1956,645000.0
4,2.0,2090,1.0,0,2090,0,1951,659000.0
5,2.5,2950,1.5,0,1720,1230,1918,660500.0
5,2.25,2900,1.0,0,1450,1450,1985,675000.0001
3,1.5,1760,2.0,0,1760,0,1922,690000.0
3,2.5,2490,2.0,0,2490,0,1993,699999.9999
4,3.0,3550,1.5,0,2180,1370,1990,719999.9998
4,2.25,2430,1.5,0,1630,800,1928,723000.0
3,3.75,2670,2.5,4,2020,650,1977,732000.0001
4,2.5,2890,2.0,0,2890,0,2005,795000.0
5,3.25,3760,2.0,0,2550,1210,1984,851000.0001
4,1.75,1880,1.5,0,1880,0,1924,859999.9999
3,4.5,3850,2.0,0,3120,730,2013,914999.9998
4,3.5,3390,2.0,0,2610,780,2014,1054690.0
3,2.5,3280,1.0,0,1680,1600,1970,1075000.0
6,4.5,3830,3.0,0,3050,780,1919,1288333.333
3,3.5,4660,2.0,4,3040,1620,1909,2147500.0
2,0.75,660,1.0,0,660,0,1912,100000.0
4,1.75,2080,1.0,0,1050,1030,1966,198000.0
4,1.0,1200,1.5,0,1200,0,1923,220000.0
3,1.75,1570,1.0,0,1570,0,1960,240000.0
3,1.75,1770,1.0,0,1770,0,1959,250000.0
2,1.5,920,2.0,0,920,0,1995,255000.0
4,2.25,2060,1.0,0,1200,860,1962,264500.0
3,1.0,1020,1.0,0,1020,0,1959,265000.0
3,1.0,1740,1.0,0,1020,720,1962,267000.0
4,2.5,1890,2.0,0,1890,0,1997,280500.0
5,2.5,2270,2.0,0,2270,0,1995,285000.0001
2,1.0,870,1.0,0,870,0,1942,287919.7826
3,2.5,1520,2.0,0,1520,0,2004,288000.0
3,1.0,1440,1.0,0,1440,0,1967,290000.0
2,1.0,1190,1.0,0,1190,0,1948,295950.0
4,1.75,2600,1.0,0,1610,990,1969,304900.0
3,1.75,1830,1.0,0,930,900,1950,312500.0
8,2.75,2790,1.0,0,1470,1320,1977,339999.9999
3,1.0,1390,1.5,0,1390,0,1908,341000.0
4,2.5,2300,2.0,0,2300,0,2001,342000.0
4,2.5,2040,2.0,0,2040,0,1999,345000.0
2,1.0,860,1.0,0,860,0,1956,370000.0001
4,2.75,2640,1.5,0,2640,0,1963,394999.9999
5,1.75,1840,1.0,2,1360,480,1948,395000.0
2,1.75,1410,1.5,0,900,510,2011,399900.0
4,2.25,2230,1.0,0,1300,930,1963,400000.0
2,2.75,1350,2.0,0,1120,230,2006,405500.0
4,2.5,1700,1.0,0,1700,0,1972,410000.0001
3,1.5,1400,3.0,0,1400,0,2007,425000.0
3,1.5,1810,1.0,0,1030,780,1958,429999.9999
3,2.5,1930,2.0,0,1300,630,2005,439990.0
3,2.5,2250,2.0,0,2250,0,2000,445838.0001
3,1.75,1530,2.0,0,1530,0,1978,474000.0
3,2.5,3316,2.0,0,3316,0,1986,490600.0
2,1.5,1930,2.0,0,1930,0,1989,509000.0
5,3.25,2740,1.0,0,1390,1350,1977,515000.0001
4,3.0,2590,2.0,0,2590,0,2014,519995.0
4,2.5,2020,2.0,0,1730,290,1943,554729.0001
3,2.5,2950,2.0,0,2950,0,2006,554950.0001
4,2.5,2230,1.0,0,1430,800,1969,565000.0001
3,1.75,1530,1.0,0,1410,120,1955,575000.0
5,3.0,2190,2.0,0,1490,700,1940,588000.0
5,2.25,3000,2.0,0,3000,0,1975,600000.0001
4,2.5,2800,1.0,0,1420,1380,1970,605000.0
3,2.5,2610,2.0,0,2610,0,2001,604999.9999
3,2.0,2300,1.0,0,1430,870,1955,609999.9999
4,2.5,2360,1.0,3,1980,380,1977,633000.0
3,2.25,1980,1.0,0,1980,0,1959,640000.0
3,4.0,2080,3.0,4,2080,0,1997,715000.0001
4,2.5,3150,2.0,0,3150,0,2002,814999.9999
4,4.25,4930,2.0,0,4930,0,2005,835000.0
3,2.5,3230,2.0,2,2430,800,1945,850000.0001
3,2.0,2470,2.0,0,2470,0,1961,850000.0
4,2.0,2490,2.0,0,2490,0,1968,939999.9999
6,2.75,2520,2.0,4,2520,0,1954,975000.0002
4,2.5,2980,2.0,0,2980,0,1989,1012000.0
3,3.25,3620,2.0,0,2730,890,2005,1015000.0
4,3.5,4370,2.0,0,4370,0,2008,1025000.0
4,5.0,4110,2.0,0,4110,0,1978,1042031.0
4,3.75,5070,2.0,0,5070,0,2000,1100000.0
4,2.5,3160,2.0,0,3160,0,1995,1127000.0
3,2.5,2780,1.5,1,2110,670,1969,1140000.0
5,2.5,3580,2.0,0,3580,0,2000,1150000.0
5,3.0,3420,2.0,0,2540,880,1952,1195000.0
3,2.5,2320,2.0,0,2320,0,2003,600000.0
3,1.75,1470,1.0,0,1030,440,1984,459500.0
3,2.5,1540,3.0,0,1390,150,1995,499000.0
4,3.0,3130,1.5,0,1750,1380,1953,671000.0
4,2.25,2110,2.0,0,2110,0,1972,672500.0
3,1.75,1480,1.0,0,1480,0,1975,395000.0
2,1.75,1990,1.0,0,1090,900,1952,454790.0
2,1.0,1060,1.0,0,820,240,1981,170500.0
2,1.0,1190,1.0,0,1190,0,1910,195000.0001
3,1.0,1100,1.0,0,1100,0,1961,199990.0
3,1.5,1180,1.0,0,1180,0,1968,209950.0001
3,1.0,960,1.0,0,960,0,1967,215000.0
3,1.0,1230,1.0,0,1230,0,1967,229500.0
3,1.0,1390,1.0,0,1390,0,1954,230000.0
3,1.75,1140,2.0,0,1140,0,2014,230000.0
2,1.0,1500,1.0,0,1190,310,1926,245000.0
4,2.25,1995,2.0,0,1995,0,1981,266000.0
3,1.0,1560,1.0,0,910,650,1948,282508.8888
4,2.0,1700,1.0,0,850,850,1955,282766.6667
3,1.75,1940,1.5,0,1940,0,1918,295000.0001
3,1.5,1640,2.0,0,1640,0,1908,295000.0
3,2.5,1520,2.0,0,1520,0,2004,296475.0
4,3.0,2200,1.0,0,2200,0,1960,299999.9999
4,2.5,2090,2.0,0,2090,0,2007,300000.0
3,1.0,930,1.5,0,930,0,1919,300000.0
3,1.75,2220,1.0,0,1270,950,1950,320000.0001
3,1.0,1120,1.0,0,1120,0,1969,320000.0
3,2.0,2250,1.5,0,2250,0,1998,328000.0
2,1.5,800,1.0,0,800,0,1951,335950.0
3,2.5,1450,2.0,0,1450,0,2004,339000.0
3,2.5,2370,2.0,0,2370,0,2014,351999.0
3,1.5,1800,2.0,0,1800,0,1931,360000.0001
4,1.75,1590,2.0,0,1590,0,1960,373000.0
2,1.5,1260,2.0,0,1260,0,2001,374000.0
3,2.5,1601,3.0,0,1536,65,2007,378000.0001
2,1.0,1190,1.0,0,1190,0,1981,382500.0
3,2.5,1920,2.0,0,1920,0,1993,391500.0
2,1.0,1290,1.0,0,1290,0,1906,406062.5
3,2.25,1450,2.0,0,1450,0,1989,410000.0
3,2.25,1620,3.0,0,1540,80,2009,430277.7778
3,1.75,2220,1.0,0,2220,0,1967,437000.0
3,2.0,1490,2.0,0,1490,0,1948,437500.0
5,1.75,1650,1.5,0,1650,0,1902,443000.0
2,2.0,1240,2.0,0,1240,0,1985,444999.9999
3,2.5,1990,2.0,0,1990,0,1993,450000.0
3,1.75,1480,1.0,0,1480,0,1971,450000.0
3,1.5,1740,1.5,0,1640,100,1920,473200.0001
5,2.5,2510,1.0,0,1490,1020,1977,475000.0001
3,2.25,1680,1.0,0,1130,550,1959,480000.0
4,2.5,2286,2.0,0,2286,0,2002,480999.9999
3,1.75,1880,1.0,0,1880,0,1984,486445.8334
3,1.0,1890,1.5,0,1390,500,1901,486895.0
3,2.5,1910,2.0,0,1910,0,2014,494814.9999
3,2.5,1720,2.0,0,1720,0,2011,500000.0
3,2.5,3030,2.0,0,3030,0,2009,509899.9999
3,2.5,1420,3.0,0,1420,0,2014,510000.0001
6,3.5,3000,1.0,0,1500,1500,1979,526999.9999
3,1.75,1320,1.0,0,870,450,1918,530000.0001
3,2.25,2590,2.0,3,2590,0,1984,538250.0
3,2.5,2040,2.0,0,2040,0,1987,542500.0
4,1.0,1660,1.5,0,1260,400,1930,548799.9999
2,2.0,1580,1.0,0,790,790,1910,558000.0
3,2.0,1640,1.0,3,820,820,1924,570000.0
4,2.5,2400,2.0,0,2400,0,1990,575000.0001
3,2.0,1860,2.0,0,1860,0,1908,588000.0
3,2.75,1830,2.0,0,1690,140,2011,593000.0
4,2.0,2530,1.5,0,1910,620,1910,631500.0
4,2.5,2690,2.0,0,2690,0,1985,644999.9999
5,2.0,2800,1.0,0,1400,1400,1963,665000.0
6,3.0,4050,2.0,0,2620,1430,1970,670000.0
5,2.5,2860,2.0,0,2860,0,1958,669999.9999
4,2.75,2330,2.0,0,2330,0,2005,679999.9999
3,3.25,2030,2.0,0,2030,0,1980,685000.0001
4,2.25,2350,2.0,0,2350,0,1977,747499.9998
4,2.0,2600,1.0,2,1400,1200,1953,779999.9999
3,2.75,2760,1.0,0,1690,1070,1967,821000.0
5,2.75,3595,2.0,0,3595,0,2014,861989.9999
4,3.25,3990,2.0,0,3990,0,2004,865999.9999
4,3.0,3040,1.5,0,2680,360,1923,870000.0
3,2.5,3540,2.0,0,3540,0,1989,888550.0
3,2.5,3870,2.0,3,3870,0,1997,1275000.0
4,3.0,5430,2.0,0,5430,0,1987,1360000.0
4,3.25,3770,2.0,0,2710,1060,1925,1450000.0
2,1.0,630,1.0,0,630,0,1930,148000.0
3,1.0,1400,1.0,0,1400,0,1968,148226.0
3,1.0,1350,1.5,0,1350,0,1942,160000.0
1,1.0,850,1.0,0,850,0,1906,165000.0
3,1.0,1040,1.0,0,800,240,1958,182805.0
3,1.0,910,1.0,0,910,0,1968,190000.0
3,1.0,1320,1.5,0,1320,0,1912,201500.0
3,1.0,1180,1.0,0,1180,0,1967,205000.0
3,2.0,960,1.0,0,960,0,1949,210000.0
3,1.0,1070,1.0,0,1070,0,1949,210000.0
3,1.75,1200,1.0,0,1200,0,1968,228949.9999
2,1.0,770,1.0,0,770,0,1948,229629.5
3,1.5,1460,1.0,0,1460,0,1966,232000.0
2,1.0,1020,1.0,0,1020,0,1939,235000.0
5,2.5,2340,1.0,0,1670,670,1967,235500.0
3,2.5,1600,2.0,0,1600,0,1992,245000.0
2,1.5,1090,2.0,0,1090,0,1982,248999.9999
3,1.75,1140,1.0,0,1140,0,1983,249999.9999
4,2.5,2530,2.0,0,2530,0,1993,252979.9999
3,1.75,1550,1.0,0,1050,500,1976,255000.0001
3,1.0,1400,1.5,0,1400,0,1944,267000.0
3,2.5,2538,2.0,0,2538,0,2013,289373.3076
3,1.5,1520,1.0,0,1520,0,1959,292600.0
3,2.25,1910,2.0,0,1910,0,2009,293000.0
4,2.5,2200,2.0,0,2200,0,1998,300000.0
3,1.0,1150,1.0,0,1150,0,1960,300000.0
4,2.5,1920,2.0,2,1920,0,1994,308950.0
2,1.0,1080,1.0,0,720,360,1919,315000.0
3,3.25,1450,2.0,0,1180,270,2013,320000.0
2,1.0,810,1.0,0,810,0,1941,325000.0
2,1.0,800,1.0,0,800,0,1953,325000.0
3,1.0,1060,1.0,0,1060,0,1968,326500.0
3,2.25,2220,1.0,0,1330,890,1993,330000.0001
3,2.25,2120,1.0,0,1720,400,1979,332000.0
4,2.5,2250,2.0,0,2250,0,2014,333489.9999
3,2.25,2760,1.0,0,2760,0,1969,336000.0
3,2.25,2120,1.0,0,2120,0,1997,340000.0001
4,2.75,3000,2.0,0,3000,0,2005,354999.9999
2,1.75,1210,2.0,0,1210,0,2014,357562.0
5,3.0,1810,2.0,0,1810,0,1998,362000.0
4,1.75,2100,1.0,0,1030,1070,1964,368000.0001
3,1.75,1570,2.0,0,1570,0,1982,370000.0
3,1.0,1650,1.0,0,980,670,1954,371500.0
3,1.75,1660,1.0,0,1130,530,1976,375000.0
3,2.5,2860,2.0,0,2860,0,1990,378499.9999
4,2.5,1984,1.0,0,1564,420,1962,380000.0
4,2.5,2620,2.0,0,2620,0,1991,380680.5555
3,2.25,2090,1.0,0,2090,0,1961,383000.0
3,1.75,1180,1.0,0,1180,0,1967,390000.0001
3,1.75,1880,1.0,0,940,940,1945,396166.6667
4,1.75,1360,1.5,0,1360,0,1928,399500.0
4,2.5,2560,2.0,0,2560,0,2006,410000.0
4,2.25,2060,1.0,0,1220,840,1963,409999.9999
3,2.0,1320,1.5,0,1320,0,1920,410000.0001
4,1.75,1920,2.0,0,1920,0,1970,415000.0001
3,2.0,1550,1.0,0,830,720,1942,429999.9999
4,2.75,2230,1.0,0,1320,910,1998,435000.0001
4,2.5,2150,2.0,0,2150,0,2010,435000.0
2,2.0,1270,3.0,0,1270,0,2000,438000.0
4,2.25,2570,2.0,0,2570,0,1980,438999.9999
4,2.5,2680,2.0,0,2680,0,2013,449990.0001
4,3.5,3440,2.0,0,3440,0,2002,455000.0
4,2.5,1910,1.0,0,1910,0,1921,458400.0
3,1.5,1830,1.0,0,1830,0,1962,468000.0
4,2.75,2530,2.0,0,2530,0,1997,469949.9999
3,1.0,1340,1.0,0,1340,0,1955,479000.0001
2,1.0,1060,1.0,0,860,200,1924,480000.0
4,2.25,1900,1.0,0,1370,530,1977,485000.0001
3,2.5,1810,2.0,0,1810,0,1992,513000.0001
2,1.5,1920,1.0,0,960,960,1912,517000.0
5,2.5,2820,1.0,0,1550,1270,1968,527699.9999
2,2.5,1785,2.0,0,1595,190,1975,530000.0
3,1.75,1070,1.0,0,1070,0,1966,542000.0
3,3.5,2490,2.0,0,1720,770,2005,550000.0
3,2.25,1820,2.0,0,1820,0,1984,557500.0
4,2.25,1950,1.0,0,1330,620,1968,560000.0
4,1.75,2790,1.0,2,1450,1340,1956,568000.0
4,2.5,2130,1.0,0,1490,640,1980,580000.0
3,2.25,1940,1.0,0,1520,420,1987,580000.0001
4,2.5,2630,2.0,0,2630,0,1999,584999.9999
2,2.0,1570,1.0,0,1570,0,2006,592350.0
3,2.0,2560,1.0,0,1330,1230,1987,599000.0
3,2.25,1900,1.5,0,1440,460,1969,600000.0
4,2.5,2250,2.0,0,2250,0,1991,600000.0
3,1.75,2050,1.0,0,2050,0,1973,623000.0
2,2.5,2290,2.0,0,2290,0,2005,629999.9999
4,2.5,2850,2.0,0,2850,0,1987,645000.0
4,3.0,3720,1.0,0,1880,1840,2003,650000.0003
3,2.75,2830,2.0,0,2830,0,2012,673000.0
4,2.5,2610,2.0,0,2610,0,2006,674600.0
4,2.5,3220,2.0,0,3220,0,1991,690000.0
5,2.75,2510,1.0,1,1600,910,1975,695500.0001
4,3.0,3580,2.5,0,2370,1210,1991,711599.9999
4,2.25,2410,2.0,0,2410,0,1965,720000.0001
4,2.75,3090,2.0,0,3090,0,2010,760005.0
4,4.0,3010,2.0,0,3010,0,2004,765000.0
2,2.5,2560,2.0,0,1690,870,1901,780000.0
4,3.5,5270,2.0,0,3440,1830,2004,781999.9999
3,2.5,3420,1.0,0,1750,1670,1987,789900.0
2,2.75,2700,1.0,0,2700,0,2007,809999.9999
4,3.5,3370,2.0,0,2750,620,2007,811999.9999
3,2.75,3176,2.0,3,2726,450,1985,819000.0001
3,2.5,3180,2.0,0,3180,0,1978,900000.0
3,2.5,3480,1.0,0,1750,1730,1941,950000.0
5,2.75,3500,2.0,2,2950,550,1927,970000.0001
4,2.5,3130,2.0,0,3130,0,2013,998999.9999
4,3.75,4740,2.0,0,4740,0,1991,1049000.0
2,2.0,2360,1.5,0,2360,0,1997,1087500.0
4,2.5,3180,1.0,0,2390,790,1978,1115000.0
3,2.25,2790,1.0,3,2790,0,2006,1131000.0
3,2.5,3830,2.0,0,3830,0,1991,1150000.0
4,3.5,3960,2.0,0,2850,1110,2006,1195000.0
4,3.5,3150,2.0,0,3150,0,2014,1205000.0
4,5.25,6500,2.0,0,5180,1320,2001,2458000.0
3,1.0,960,1.0,0,960,0,1970,137124.0
3,0.75,490,1.5,0,490,0,1959,149999.9999
4,1.0,1600,1.0,0,1600,0,1966,154950.0
2,1.0,840,1.0,0,840,0,1952,187000.0
3,2.5,1610,2.0,0,1610,0,1994,210614.2856
3,1.75,1770,1.0,0,1770,0,1959,215000.0001
4,1.5,1860,1.5,0,1860,0,1920,215000.0
3,1.0,1200,1.0,0,1200,0,1967,215000.0
3,1.0,990,1.0,0,990,0,1943,226550.0
4,2.25,2010,1.0,0,1170,840,1979,229000.0
3,1.5,1940,1.0,0,1140,800,1969,232500.0
2,1.75,1460,1.0,0,1460,0,1987,237950.0
3,1.0,990,1.0,0,990,0,1960,250000.0
4,1.75,1120,1.0,0,1120,0,1966,252000.0
4,2.5,1660,1.0,0,1660,0,1978,270000.0
4,2.0,2030,2.0,0,2030,0,1944,275000.0
3,1.0,1200,1.0,0,1200,0,1954,275000.0
4,1.75,1880,1.0,0,1130,750,1960,284000.0001
3,1.5,1500,1.0,0,1500,0,1957,284000.0
5,1.5,1730,1.0,0,1010,720,1962,286999.9999
3,1.5,1950,1.0,0,1950,0,1959,290000.0
2,1.0,800,1.0,0,800,0,1953,295000.0
3,2.5,1460,2.0,0,1460,0,2000,299880.0
4,1.75,1820,1.0,0,1190,630,1926,300000.0
3,1.5,1800,1.0,0,1800,0,1966,305000.0
3,1.0,1450,1.0,0,1010,440,1969,306000.0
3,1.75,1510,1.0,0,1510,0,1954,308166.6668
3,2.25,1980,1.0,0,1300,680,1963,309000.0
3,1.5,1460,1.0,0,1460,0,1952,310000.0
3,1.0,1370,2.0,0,1370,0,1930,335500.0001
3,1.0,1600,1.0,0,1600,0,1958,340000.0
3,2.5,1590,2.0,0,1590,0,2000,356000.0
3,1.5,1550,1.0,0,1080,470,1978,359000.0
3,2.25,1390,3.0,0,1390,0,2007,374950.0
3,2.5,1530,2.0,0,1530,0,1986,379000.0
4,2.75,1970,1.0,0,1970,0,1961,395000.0001
2,1.0,930,1.0,0,930,0,1940,395000.0
5,2.75,1970,1.0,0,1320,650,1986,399949.9999
3,2.0,1760,1.0,0,1760,0,1967,400000.0001
5,3.25,3320,2.0,0,2480,840,1999,409124.0
3,1.75,1660,1.0,0,830,830,1980,410000.0
4,3.5,3360,2.0,0,2450,910,1990,412000.0
4,1.5,1840,1.5,0,1840,0,1950,414999.9999
3,2.5,3010,2.0,0,3010,0,2009,416904.1668
2,1.0,1320,1.0,0,1020,300,1939,425000.0
4,2.5,2550,2.0,0,2550,0,2009,435000.0
3,1.5,1270,3.0,0,1270,0,2007,440000.0001
3,2.25,1920,2.0,0,1920,0,1989,443000.0
4,2.5,1980,2.0,0,1980,0,1974,463000.0
4,2.5,2100,1.0,0,1240,860,1976,468000.0
4,2.25,2380,2.0,0,1530,850,1979,470000.0
5,2.75,2550,1.0,0,1390,1160,1967,480000.0
4,2.5,3560,2.0,0,3560,0,1988,486000.0
4,2.5,2540,2.0,0,2540,0,2005,486999.9999
3,2.0,2660,1.0,0,2660,0,1964,494999.9998
2,1.75,1350,1.0,0,1350,0,2008,498800.0
3,1.75,2140,1.0,0,1490,650,1950,506999.9999
4,2.5,3670,2.0,0,3670,0,2005,524999.9999
4,2.75,2910,1.0,0,1640,1270,1985,524999.9999
4,1.75,1710,1.0,0,1710,0,1955,524999.9999
3,2.5,1790,2.0,0,1790,0,2010,530000.0001
3,2.5,1460,2.0,0,1460,0,1983,534333.3333
3,2.5,2760,2.0,0,2760,0,2002,545000.0
4,1.75,2150,1.0,0,1110,1040,1966,550000.0
3,2.0,1970,2.0,3,1270,700,1929,550000.0
4,1.0,1440,1.5,0,1440,0,1924,550000.0001
3,2.5,1960,2.0,0,1960,0,2002,560000.0
4,2.5,2570,2.0,0,2570,0,1990,561000.0001
3,2.5,2500,2.0,0,2500,0,1990,565000.0
3,3.25,2220,1.5,0,1770,450,1929,569000.0001
6,3.75,4000,2.0,2,3080,920,2004,570000.0
3,1.75,1850,1.0,0,1020,830,1909,580000.0
3,2.5,2600,2.0,1,2600,0,1998,582999.9999
3,2.5,2650,1.0,0,1680,970,1975,590000.0
4,2.5,2720,2.0,0,2720,0,1989,594950.0
4,3.25,3730,2.0,0,2760,970,2013,594999.9999
7,2.5,2580,1.0,0,1880,700,1901,599000.0
